index,Year,Period,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value,CV (%)
3306,2007,END OF DEC,ILLINOIS,17,SOUTHWEST,80,MONROE,133.0, (D),
3307,2007,END OF DEC,ILLINOIS,17,SOUTHWEST,80,PERRY,145.0,328,
3308,2007,END OF DEC,ILLINOIS,17,SOUTHWEST,80,PULASKI,153.0, (D),
3309,2007,END OF DEC,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157.0, (D),
3310,2007,END OF DEC,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163.0,80,
3311,2007,END OF DEC,ILLINOIS,17,SOUTHWEST,80,UNION,181.0,8,
3312,2007,END OF DEC,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189.0, (D),
3313,2007,END OF DEC,ILLINOIS,17,SOUTHWEST,80,WILLIAMSON,199.0,22,
3314,2007,END OF DEC,ILLINOIS,17,WEST,30,ADAMS,1.0, (D),
3315,2007,END OF DEC,ILLINOIS,17,WEST,30,BROWN,9.0, (D),
3316,2007,END OF DEC,ILLINOIS,17,WEST,30,FULTON,57.0,18,
3317,2007,END OF DEC,ILLINOIS,17,WEST,30,HANCOCK,67.0, (D),
3318,2007,END OF DEC,ILLINOIS,17,WEST,30,KNOX,95.0,10,
3319,2007,END OF DEC,ILLINOIS,17,WEST,30,MCDONOUGH,109.0,107,
3320,2007,END OF DEC,ILLINOIS,17,WEST,30,SCHUYLER,169.0, (D),
3321,2007,END OF DEC,ILLINOIS,17,WEST,30,WARREN,187.0,345,
3322,2007,END OF DEC,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5.0,15,
3323,2007,END OF DEC,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13.0, (D),
3324,2007,END OF DEC,ILLINOIS,17,WEST SOUTHWEST,60,CASS,17.0, (D),
3325,2007,END OF DEC,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,21.0, (D),
3326,2007,END OF DEC,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83.0, (D),
3327,2007,END OF DEC,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117.0,72,
3328,2007,END OF DEC,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119.0,78,
3329,2007,END OF DEC,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135.0,58,
3330,2007,END OF DEC,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137.0,152,
3331,2007,END OF DEC,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149.0,11,
3332,2007,END OF DEC,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167.0,91,
3333,2007,END OF DEC,ILLINOIS,17,WEST SOUTHWEST,60,SCOTT,171.0, (D),
3334,2007,END OF DEC,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5.0,11,
3335,2007,END OF DEC,INDIANA,18,CENTRAL,50,BOONE,11.0,15,
3336,2007,END OF DEC,INDIANA,18,CENTRAL,50,CLINTON,23.0,98,
3337,2007,END OF DEC,INDIANA,18,CENTRAL,50,DECATUR,31.0,5,
3338,2007,END OF DEC,INDIANA,18,CENTRAL,50,GRANT,53.0,56,
3339,2007,END OF DEC,INDIANA,18,CENTRAL,50,HAMILTON,57.0, (D),
3340,2007,END OF DEC,INDIANA,18,CENTRAL,50,HANCOCK,59.0,24,
3341,2007,END OF DEC,INDIANA,18,CENTRAL,50,HENDRICKS,63.0,90,
3342,2007,END OF DEC,INDIANA,18,CENTRAL,50,JOHNSON,81.0,27,
3343,2007,END OF DEC,INDIANA,18,CENTRAL,50,MADISON,95.0,59,
3344,2007,END OF DEC,INDIANA,18,CENTRAL,50,MARION,97.0, (D),
3345,2007,END OF DEC,INDIANA,18,CENTRAL,50,MORGAN,109.0, (D),
3346,2007,END OF DEC,INDIANA,18,CENTRAL,50,RUSH,139.0,5,
3347,2007,END OF DEC,INDIANA,18,CENTRAL,50,TIPTON,159.0,9,
3348,2007,END OF DEC,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9.0,8,
3349,2007,END OF DEC,INDIANA,18,EAST CENTRAL,60,DELAWARE,35.0,83,
3350,2007,END OF DEC,INDIANA,18,EAST CENTRAL,60,FAYETTE,41.0,116,
3351,2007,END OF DEC,INDIANA,18,EAST CENTRAL,60,HENRY,65.0,16,
3352,2007,END OF DEC,INDIANA,18,EAST CENTRAL,60,JAY,75.0,38,
3353,2007,END OF DEC,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135.0,10,
3354,2007,END OF DEC,INDIANA,18,EAST CENTRAL,60,UNION,161.0, (D),
3355,2007,END OF DEC,INDIANA,18,EAST CENTRAL,60,WAYNE,177.0,135,
3356,2007,END OF DEC,INDIANA,18,NORTH CENTRAL,20,CARROLL,15.0,37,
3357,2007,END OF DEC,INDIANA,18,NORTH CENTRAL,20,CASS,17.0, (D),
3358,2007,END OF DEC,INDIANA,18,NORTH CENTRAL,20,ELKHART,39.0,77,
3359,2007,END OF DEC,INDIANA,18,NORTH CENTRAL,20,FULTON,49.0, (D),
3360,2007,END OF DEC,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85.0,59,
3361,2007,END OF DEC,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99.0,171,
3362,2007,END OF DEC,INDIANA,18,NORTH CENTRAL,20,MIAMI,103.0, (D),
3363,2007,END OF DEC,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141.0,621,
3364,2007,END OF DEC,INDIANA,18,NORTH CENTRAL,20,WABASH,169.0, (D),
3365,2007,END OF DEC,INDIANA,18,NORTHEAST,30,ADAMS,1.0,480,
3366,2007,END OF DEC,INDIANA,18,NORTHEAST,30,ALLEN,3.0,190,
3367,2007,END OF DEC,INDIANA,18,NORTHEAST,30,DE KALB,33.0, (D),
3368,2007,END OF DEC,INDIANA,18,NORTHEAST,30,HUNTINGTON,69.0, (D),
3369,2007,END OF DEC,INDIANA,18,NORTHEAST,30,LAGRANGE,87.0,193,
3370,2007,END OF DEC,INDIANA,18,NORTHEAST,30,NOBLE,113.0,101,
3371,2007,END OF DEC,INDIANA,18,NORTHEAST,30,STEUBEN,151.0,214,
3372,2007,END OF DEC,INDIANA,18,NORTHEAST,30,WELLS,179.0,13,
3373,2007,END OF DEC,INDIANA,18,NORTHEAST,30,WHITLEY,183.0,39,
3374,2007,END OF DEC,INDIANA,18,NORTHWEST,10,JASPER,73.0,23,
3375,2007,END OF DEC,INDIANA,18,NORTHWEST,10,LA PORTE,91.0,319,
3376,2007,END OF DEC,INDIANA,18,NORTHWEST,10,LAKE,89.0, (D),
3377,2007,END OF DEC,INDIANA,18,NORTHWEST,10,NEWTON,111.0, (D),
3378,2007,END OF DEC,INDIANA,18,NORTHWEST,10,PORTER,127.0,207,
3379,2007,END OF DEC,INDIANA,18,NORTHWEST,10,STARKE,149.0,20,
3380,2007,END OF DEC,INDIANA,18,SOUTH CENTRAL,80,BROWN,13.0,9,
3381,2007,END OF DEC,INDIANA,18,SOUTH CENTRAL,80,CRAWFORD,25.0,155,
3382,2007,END OF DEC,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43.0,66,
3383,2007,END OF DEC,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61.0,22,
3384,2007,END OF DEC,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71.0,60,
3385,2007,END OF DEC,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93.0, (D),
3386,2007,END OF DEC,INDIANA,18,SOUTH CENTRAL,80,MONROE,105.0, (D),
3387,2007,END OF DEC,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117.0,4,
3388,2007,END OF DEC,INDIANA,18,SOUTH CENTRAL,80,PERRY,123.0,35,
3389,2007,END OF DEC,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175.0, (D),
3390,2007,END OF DEC,INDIANA,18,SOUTHEAST,90,CLARK,19.0,13,
3391,2007,END OF DEC,INDIANA,18,SOUTHEAST,90,DEARBORN,29.0,41,
3392,2007,END OF DEC,INDIANA,18,SOUTHEAST,90,FRANKLIN,47.0, (D),
3393,2007,END OF DEC,INDIANA,18,SOUTHEAST,90,JEFFERSON,77.0,29,
3394,2007,END OF DEC,INDIANA,18,SOUTHEAST,90,JENNINGS,79.0,221,
3395,2007,END OF DEC,INDIANA,18,SOUTHEAST,90,RIPLEY,137.0,125,
3396,2007,END OF DEC,INDIANA,18,SOUTHEAST,90,SCOTT,143.0,31,
3397,2007,END OF DEC,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155.0,10,
3398,2007,END OF DEC,INDIANA,18,SOUTHWEST,70,DAVIESS,27.0,15,
3399,2007,END OF DEC,INDIANA,18,SOUTHWEST,70,DUBOIS,37.0,246,
3400,2007,END OF DEC,INDIANA,18,SOUTHWEST,70,GIBSON,51.0, (D),
3401,2007,END OF DEC,INDIANA,18,SOUTHWEST,70,GREENE,55.0,6,
3402,2007,END OF DEC,INDIANA,18,SOUTHWEST,70,MARTIN,101.0, (D),
3403,2007,END OF DEC,INDIANA,18,SOUTHWEST,70,PIKE,125.0,12,
3404,2007,END OF DEC,INDIANA,18,SOUTHWEST,70,POSEY,129.0, (D),
3405,2007,END OF DEC,INDIANA,18,SOUTHWEST,70,SPENCER,147.0, (D),
3406,2007,END OF DEC,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163.0, (D),
3407,2007,END OF DEC,INDIANA,18,SOUTHWEST,70,WARRICK,173.0, (D),
3408,2007,END OF DEC,INDIANA,18,WEST CENTRAL,40,CLAY,21.0,16,
3409,2007,END OF DEC,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107.0, (D),
3410,2007,END OF DEC,INDIANA,18,WEST CENTRAL,40,OWEN,119.0,44,
3411,2007,END OF DEC,INDIANA,18,WEST CENTRAL,40,PARKE,121.0,6,
3412,2007,END OF DEC,INDIANA,18,WEST CENTRAL,40,PUTNAM,133.0,127,
3413,2007,END OF DEC,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157.0,136,
3414,2007,END OF DEC,INDIANA,18,WEST CENTRAL,40,VERMILLION,165.0, (D),
3415,2007,END OF DEC,INDIANA,18,WEST CENTRAL,40,VIGO,167.0,9,
3416,2007,END OF DEC,INDIANA,18,WEST CENTRAL,40,WARREN,171.0, (D),
3417,2007,END OF DEC,IOWA,19,CENTRAL,50,BOONE,15.0,116,
3418,2007,END OF DEC,IOWA,19,CENTRAL,50,DALLAS,49.0, (D),
3419,2007,END OF DEC,IOWA,19,CENTRAL,50,GRUNDY,75.0,103,
3420,2007,END OF DEC,IOWA,19,CENTRAL,50,HARDIN,83.0,40,
3421,2007,END OF DEC,IOWA,19,CENTRAL,50,JASPER,99.0,769,
3422,2007,END OF DEC,IOWA,19,CENTRAL,50,MARSHALL,127.0,19,
3423,2007,END OF DEC,IOWA,19,CENTRAL,50,POLK,153.0,179,
3424,2007,END OF DEC,IOWA,19,CENTRAL,50,POWESHIEK,157.0,9,
3425,2007,END OF DEC,IOWA,19,CENTRAL,50,STORY,169.0, (D),
3426,2007,END OF DEC,IOWA,19,CENTRAL,50,TAMA,171.0, (D),
3427,2007,END OF DEC,IOWA,19,CENTRAL,50,WEBSTER,187.0, (D),
3428,2007,END OF DEC,IOWA,19,EAST CENTRAL,60,BENTON,11.0,326,
3429,2007,END OF DEC,IOWA,19,EAST CENTRAL,60,CEDAR,31.0,105,
3430,2007,END OF DEC,IOWA,19,EAST CENTRAL,60,CLINTON,45.0,753,
3431,2007,END OF DEC,IOWA,19,EAST CENTRAL,60,IOWA,95.0,93,
3432,2007,END OF DEC,IOWA,19,EAST CENTRAL,60,JACKSON,97.0, (D),
3433,2007,END OF DEC,IOWA,19,EAST CENTRAL,60,JOHNSON,103.0,92,
3434,2007,END OF DEC,IOWA,19,EAST CENTRAL,60,JONES,105.0,156,
3435,2007,END OF DEC,IOWA,19,EAST CENTRAL,60,LINN,113.0,380,
3436,2007,END OF DEC,IOWA,19,EAST CENTRAL,60,MUSCATINE,139.0, (D),
3437,2007,END OF DEC,IOWA,19,EAST CENTRAL,60,SCOTT,163.0, (D),
3438,2007,END OF DEC,IOWA,19,NORTH CENTRAL,20,BUTLER,23.0, (D),
3439,2007,END OF DEC,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33.0, (D),
3440,2007,END OF DEC,IOWA,19,NORTH CENTRAL,20,FLOYD,67.0,88,
3441,2007,END OF DEC,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69.0,5,
3442,2007,END OF DEC,IOWA,19,NORTH CENTRAL,20,HANCOCK,81.0, (D),
3443,2007,END OF DEC,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91.0,66,
3444,2007,END OF DEC,IOWA,19,NORTH CENTRAL,20,KOSSUTH,109.0, (D),
3445,2007,END OF DEC,IOWA,19,NORTH CENTRAL,20,MITCHELL,131.0,7,
3446,2007,END OF DEC,IOWA,19,NORTH CENTRAL,20,WORTH,195.0, (D),
3447,2007,END OF DEC,IOWA,19,NORTH CENTRAL,20,WRIGHT,197.0, (D),
3448,2007,END OF DEC,IOWA,19,NORTHEAST,30,ALLAMAKEE,5.0,978,
3449,2007,END OF DEC,IOWA,19,NORTHEAST,30,BLACK HAWK,13.0, (D),
3450,2007,END OF DEC,IOWA,19,NORTHEAST,30,BREMER,17.0, (D),
3451,2007,END OF DEC,IOWA,19,NORTHEAST,30,BUCHANAN,19.0,77,
3452,2007,END OF DEC,IOWA,19,NORTHEAST,30,CHICKASAW,37.0,8,
3453,2007,END OF DEC,IOWA,19,NORTHEAST,30,CLAYTON,43.0, (D),
3454,2007,END OF DEC,IOWA,19,NORTHEAST,30,DELAWARE,55.0, (D),
3455,2007,END OF DEC,IOWA,19,NORTHEAST,30,DUBUQUE,61.0,357,
3456,2007,END OF DEC,IOWA,19,NORTHEAST,30,FAYETTE,65.0, (D),
3457,2007,END OF DEC,IOWA,19,NORTHEAST,30,HOWARD,89.0, (D),
3458,2007,END OF DEC,IOWA,19,NORTHEAST,30,WINNESHIEK,191.0, (D),
3459,2007,END OF DEC,IOWA,19,NORTHWEST,10,BUENA VISTA,21.0,26,
3460,2007,END OF DEC,IOWA,19,NORTHWEST,10,CHEROKEE,35.0,6,
3461,2007,END OF DEC,IOWA,19,NORTHWEST,10,O BRIEN,141.0,140,
3462,2007,END OF DEC,IOWA,19,NORTHWEST,10,OSCEOLA,143.0, (D),
3463,2007,END OF DEC,IOWA,19,NORTHWEST,10,PALO ALTO,147.0,11,
3464,2007,END OF DEC,IOWA,19,NORTHWEST,10,PLYMOUTH,149.0,17,
3465,2007,END OF DEC,IOWA,19,NORTHWEST,10,POCAHONTAS,151.0, (D),
3466,2007,END OF DEC,IOWA,19,NORTHWEST,10,SIOUX,167.0, (D),
3467,2007,END OF DEC,IOWA,19,SOUTH CENTRAL,80,APPANOOSE,7.0, (D),
3468,2007,END OF DEC,IOWA,19,SOUTH CENTRAL,80,CLARKE,39.0,9,
3469,2007,END OF DEC,IOWA,19,SOUTH CENTRAL,80,DECATUR,53.0, (D),
3470,2007,END OF DEC,IOWA,19,SOUTH CENTRAL,80,LUCAS,117.0,13,
3471,2007,END OF DEC,IOWA,19,SOUTH CENTRAL,80,MADISON,121.0,66,
3472,2007,END OF DEC,IOWA,19,SOUTH CENTRAL,80,MARION,125.0,36,
3473,2007,END OF DEC,IOWA,19,SOUTH CENTRAL,80,MONROE,135.0, (D),
3474,2007,END OF DEC,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159.0,9,
3475,2007,END OF DEC,IOWA,19,SOUTH CENTRAL,80,UNION,175.0, (D),
3476,2007,END OF DEC,IOWA,19,SOUTH CENTRAL,80,WARREN,181.0,161,
3477,2007,END OF DEC,IOWA,19,SOUTH CENTRAL,80,WAYNE,185.0, (D),
3478,2007,END OF DEC,IOWA,19,SOUTHEAST,90,DAVIS,51.0,82,
3479,2007,END OF DEC,IOWA,19,SOUTHEAST,90,DES MOINES,57.0, (D),
3480,2007,END OF DEC,IOWA,19,SOUTHEAST,90,HENRY,87.0,8,
3481,2007,END OF DEC,IOWA,19,SOUTHEAST,90,JEFFERSON,101.0,72,
3482,2007,END OF DEC,IOWA,19,SOUTHEAST,90,KEOKUK,107.0,29,
3483,2007,END OF DEC,IOWA,19,SOUTHEAST,90,LEE,111.0,205,
3484,2007,END OF DEC,IOWA,19,SOUTHEAST,90,LOUISA,115.0, (D),
3485,2007,END OF DEC,IOWA,19,SOUTHEAST,90,MAHASKA,123.0,13,
3486,2007,END OF DEC,IOWA,19,SOUTHEAST,90,VAN BUREN,177.0,78,
3487,2007,END OF DEC,IOWA,19,SOUTHEAST,90,WAPELLO,179.0,93,
3488,2007,END OF DEC,IOWA,19,SOUTHEAST,90,WASHINGTON,183.0,242,
3489,2007,END OF DEC,IOWA,19,SOUTHWEST,70,ADAIR,1.0, (D),
3490,2007,END OF DEC,IOWA,19,SOUTHWEST,70,ADAMS,3.0, (D),
3491,2007,END OF DEC,IOWA,19,SOUTHWEST,70,CASS,29.0, (D),
3492,2007,END OF DEC,IOWA,19,SOUTHWEST,70,FREMONT,71.0, (D),
3493,2007,END OF DEC,IOWA,19,SOUTHWEST,70,MILLS,129.0,8,
3494,2007,END OF DEC,IOWA,19,SOUTHWEST,70,MONTGOMERY,137.0, (D),
3495,2007,END OF DEC,IOWA,19,SOUTHWEST,70,PAGE,145.0,"1,174",
3496,2007,END OF DEC,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155.0,607,
3497,2007,END OF DEC,IOWA,19,SOUTHWEST,70,TAYLOR,173.0, (D),
3498,2007,END OF DEC,IOWA,19,WEST CENTRAL,40,AUDUBON,9.0,45,
3499,2007,END OF DEC,IOWA,19,WEST CENTRAL,40,CARROLL,27.0,8,
3500,2007,END OF DEC,IOWA,19,WEST CENTRAL,40,CRAWFORD,47.0, (D),
3501,2007,END OF DEC,IOWA,19,WEST CENTRAL,40,GREENE,73.0, (D),
3502,2007,END OF DEC,IOWA,19,WEST CENTRAL,40,GUTHRIE,77.0, (D),
3503,2007,END OF DEC,IOWA,19,WEST CENTRAL,40,HARRISON,85.0,38,
3504,2007,END OF DEC,IOWA,19,WEST CENTRAL,40,MONONA,133.0,10,
3505,2007,END OF DEC,IOWA,19,WEST CENTRAL,40,SHELBY,165.0,31,
3506,2007,END OF DEC,IOWA,19,WEST CENTRAL,40,WOODBURY,193.0,"1,344",
3507,2007,END OF DEC,KANSAS,20,CENTRAL,50,BARTON,9.0,67,
3508,2007,END OF DEC,KANSAS,20,CENTRAL,50,DICKINSON,41.0, (D),
3509,2007,END OF DEC,KANSAS,20,CENTRAL,50,ELLSWORTH,53.0, (D),
3510,2007,END OF DEC,KANSAS,20,CENTRAL,50,LINCOLN,105.0, (D),
3511,2007,END OF DEC,KANSAS,20,CENTRAL,50,MARION,115.0,18,
3512,2007,END OF DEC,KANSAS,20,CENTRAL,50,MCPHERSON,113.0, (D),
3513,2007,END OF DEC,KANSAS,20,CENTRAL,50,RICE,159.0,26,
3514,2007,END OF DEC,KANSAS,20,CENTRAL,50,SALINE,169.0, (D),
3515,2007,END OF DEC,KANSAS,20,EAST CENTRAL,80,ANDERSON,3.0,28,
3516,2007,END OF DEC,KANSAS,20,EAST CENTRAL,80,CHASE,17.0, (D),
3517,2007,END OF DEC,KANSAS,20,EAST CENTRAL,80,COFFEY,31.0,74,
3518,2007,END OF DEC,KANSAS,20,EAST CENTRAL,80,DOUGLAS,45.0,167,
3519,2007,END OF DEC,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59.0,63,
3520,2007,END OF DEC,KANSAS,20,EAST CENTRAL,80,JOHNSON,91.0,391,
3521,2007,END OF DEC,KANSAS,20,EAST CENTRAL,80,LINN,107.0,22,
3522,2007,END OF DEC,KANSAS,20,EAST CENTRAL,80,LYON,111.0,89,
3523,2007,END OF DEC,KANSAS,20,EAST CENTRAL,80,MIAMI,121.0,159,
3524,2007,END OF DEC,KANSAS,20,EAST CENTRAL,80,OSAGE,139.0,60,
3525,2007,END OF DEC,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177.0,9,
3526,2007,END OF DEC,KANSAS,20,EAST CENTRAL,80,WABAUNSEE,197.0,4,
3527,2007,END OF DEC,KANSAS,20,NORTH CENTRAL,40,CLOUD,29.0,180,
3528,2007,END OF DEC,KANSAS,20,NORTH CENTRAL,40,OTTAWA,143.0,4,
3529,2007,END OF DEC,KANSAS,20,NORTH CENTRAL,40,PHILLIPS,147.0, (D),
3530,2007,END OF DEC,KANSAS,20,NORTH CENTRAL,40,ROOKS,163.0,38,
3531,2007,END OF DEC,KANSAS,20,NORTH CENTRAL,40,SMITH,183.0, (D),
3532,2007,END OF DEC,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201.0,"4,800",
3533,2007,END OF DEC,KANSAS,20,NORTHEAST,70,ATCHISON,5.0,23,
3534,2007,END OF DEC,KANSAS,20,NORTHEAST,70,BROWN,13.0,22,
3535,2007,END OF DEC,KANSAS,20,NORTHEAST,70,JACKSON,85.0,87,
3536,2007,END OF DEC,KANSAS,20,NORTHEAST,70,JEFFERSON,87.0,54,
3537,2007,END OF DEC,KANSAS,20,NORTHEAST,70,LEAVENWORTH,103.0,23,
3538,2007,END OF DEC,KANSAS,20,NORTHEAST,70,NEMAHA,131.0,8,
3539,2007,END OF DEC,KANSAS,20,NORTHEAST,70,POTTAWATOMIE,149.0,115,
3540,2007,END OF DEC,KANSAS,20,NORTHEAST,70,RILEY,161.0,42,
3541,2007,END OF DEC,KANSAS,20,NORTHWEST,10,CHEYENNE,23.0, (D),
3542,2007,END OF DEC,KANSAS,20,SOUTH CENTRAL,60,HARPER,77.0,6,
3543,2007,END OF DEC,KANSAS,20,SOUTH CENTRAL,60,HARVEY,79.0,"1,240",
3544,2007,END OF DEC,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95.0, (D),
3545,2007,END OF DEC,KANSAS,20,SOUTH CENTRAL,60,KIOWA,97.0, (D),
3546,2007,END OF DEC,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145.0, (D),
3547,2007,END OF DEC,KANSAS,20,SOUTH CENTRAL,60,RENO,155.0,15,
3548,2007,END OF DEC,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173.0,192,
3549,2007,END OF DEC,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185.0, (D),
3550,2007,END OF DEC,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191.0,72,
3551,2007,END OF DEC,KANSAS,20,SOUTHEAST,90,ALLEN,1.0, (D),
3552,2007,END OF DEC,KANSAS,20,SOUTHEAST,90,BOURBON,11.0,148,
3553,2007,END OF DEC,KANSAS,20,SOUTHEAST,90,BUTLER,15.0,95,
3554,2007,END OF DEC,KANSAS,20,SOUTHEAST,90,CHAUTAUQUA,19.0, (D),
3555,2007,END OF DEC,KANSAS,20,SOUTHEAST,90,CHEROKEE,21.0, (D),
3556,2007,END OF DEC,KANSAS,20,SOUTHEAST,90,COWLEY,35.0,35,
3557,2007,END OF DEC,KANSAS,20,SOUTHEAST,90,CRAWFORD,37.0, (D),
3558,2007,END OF DEC,KANSAS,20,SOUTHEAST,90,ELK,49.0,22,
3559,2007,END OF DEC,KANSAS,20,SOUTHEAST,90,GREENWOOD,73.0, (D),
3560,2007,END OF DEC,KANSAS,20,SOUTHEAST,90,LABETTE,99.0,22,
3561,2007,END OF DEC,KANSAS,20,SOUTHEAST,90,MONTGOMERY,125.0,11,
3562,2007,END OF DEC,KANSAS,20,SOUTHEAST,90,NEOSHO,133.0,14,
3563,2007,END OF DEC,KANSAS,20,SOUTHEAST,90,WILSON,205.0,40,
3564,2007,END OF DEC,KANSAS,20,SOUTHWEST,30,FINNEY,55.0, (D),
3565,2007,END OF DEC,KANSAS,20,SOUTHWEST,30,HODGEMAN,83.0, (D),
3566,2007,END OF DEC,KANSAS,20,SOUTHWEST,30,MEADE,119.0, (D),
3567,2007,END OF DEC,KANSAS,20,WEST CENTRAL,20,GOVE,63.0,63,
3568,2007,END OF DEC,KANSAS,20,WEST CENTRAL,20,TREGO,195.0, (D),
3569,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,ANDERSON,5.0,78,
3570,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,BATH,11.0,44,
3571,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,BOURBON,17.0,54,
3572,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,BOYLE,21.0,54,
3573,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,CLARK,49.0,104,
3574,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,FAYETTE,67.0,109,
3575,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,FLEMING,69.0,61,
3576,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,FRANKLIN,73.0,119,
3577,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,GARRARD,79.0, (D),
3578,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,HARRISON,97.0,79,
3579,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,JESSAMINE,113.0,97,
3580,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,LINCOLN,137.0,96,
3581,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,MADISON,151.0,87,
3582,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,MASON,161.0,58,
3583,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,MERCER,167.0,81,
3584,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,MONTGOMERY,173.0,21,
3585,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,NICHOLAS,181.0,56,
3586,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,ROBERTSON,201.0,32,
3587,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,SCOTT,209.0,184,
3588,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,SHELBY,211.0,99,
3589,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,SPENCER,215.0,38,
3590,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,WASHINGTON,229.0,73,
3591,2007,END OF DEC,KENTUCKY,21,BLUEGRASS,50,WOODFORD,239.0,236,
3592,2007,END OF DEC,KENTUCKY,21,CENTRAL,30,ADAIR,1.0,69,
3593,2007,END OF DEC,KENTUCKY,21,CENTRAL,30,ALLEN,3.0,275,
3594,2007,END OF DEC,KENTUCKY,21,CENTRAL,30,BARREN,9.0,183,
3595,2007,END OF DEC,KENTUCKY,21,CENTRAL,30,BRECKINRIDGE,27.0,66,
3596,2007,END OF DEC,KENTUCKY,21,CENTRAL,30,BULLITT,29.0,13,
3597,2007,END OF DEC,KENTUCKY,21,CENTRAL,30,BUTLER,31.0,34,
3598,2007,END OF DEC,KENTUCKY,21,CENTRAL,30,CASEY,45.0,19,
3599,2007,END OF DEC,KENTUCKY,21,CENTRAL,30,CLINTON,53.0,21,
3600,2007,END OF DEC,KENTUCKY,21,CENTRAL,30,CUMBERLAND,57.0, (D),
3601,2007,END OF DEC,KENTUCKY,21,CENTRAL,30,EDMONSON,61.0,116,
3602,2007,END OF DEC,KENTUCKY,21,CENTRAL,30,GRAYSON,85.0,77,
3603,2007,END OF DEC,KENTUCKY,21,CENTRAL,30,GREEN,87.0,112,
3604,2007,END OF DEC,KENTUCKY,21,CENTRAL,30,HARDIN,93.0,161,
3605,2007,END OF DEC,KENTUCKY,21,CENTRAL,30,HART,99.0,337,
3606,2007,END OF DEC,KENTUCKY,21,CENTRAL,30,JEFFERSON,111.0,98,
3607,2007,END OF DEC,KENTUCKY,21,CENTRAL,30,LARUE,123.0,36,
